SpNo,Latitude,Longitude
385,-27.08333300,147.41666700
385,-27.08333300,147.58333300
385,-27.08333300,148.25000000
385,-27.08333300,149.25000000
385,-27.08333300,150.75000000
385,-27.08333300,153.41666700
385,-27.07494000,133.46100000
385,-27.06666700,147.46666700
385,-27.05472000,137.54330000
385,-27.03333333,117.95000000
385,-27.03333300,135.06666700
385,-27.03333300,135.66666700
385,-27.03333300,151.45000000
385,-27.01749992,115.92890167
385,-27.01666700,132.71666700
385,-27.00000000,132.83333300
385,-27.00000000,142.25000000
385,-27.00000000,144.25000000
385,-27.00000000,149.00000000
385,-26.96667000,116.51667000
385,-26.96666700,116.53333300
385,-26.96666700,134.30000000
385,-26.95000000,146.25000000
385,-26.94869000,133.58620000
385,-26.93333300,133.50000000
385,-26.91667000,144.73334000
385,-26.91666700,118.25000000
385,-26.91666700,129.58333300
385,-26.91666700,131.58333300
385,-26.91666700,132.08333300
385,-26.91666700,132.25000000
385,-26.91666700,134.08333300
385,-26.91666700,144.75000000
385,-26.91666700,144.91666700
385,-26.91666700,146.08333300
385,-26.91666700,146.58333300
385,-26.91666700,147.58333300
385,-26.91666700,150.08333300
385,-26.91666700,150.25000000
385,-26.91666700,150.33333300
385,-26.91666700,150.41666700
385,-26.91666700,150.41666700
385,-26.91666700,150.75000000
385,-26.90000000,118.33333300
385,-26.89432000,133.00080000
385,-26.88333300,126.33333300
385,-26.85000000,119.86666700
385,-26.83333333,135.33333333
385,-26.83333300,120.41666700
385,-26.83333300,126.00000000
385,-26.83333300,133.38333300
385,-26.83333000,144.83333000
385,-26.81666700,150.53333300
385,-26.75000000,120.25000000
385,-26.75000000,129.58333300
385,-26.75000000,133.25000000
385,-26.75000000,134.75000000
385,-26.75000000,142.91666700
385,-26.75000000,145.41666700
385,-26.75000000,146.08333300
385,-26.75000000,146.91666700
385,-26.75000000,147.75000000
385,-26.75000000,150.41666700
385,-26.75000000,150.58333300
385,-26.75000000,150.63333300
385,-26.73333300,150.61666700
385,-26.73333300,150.63333300
385,-26.70000000,152.05000000
385,-26.66666700,119.91666700
385,-26.65000000,149.76666700
385,-26.63120000,132.86350000
385,-26.61519000,132.85400000
385,-26.60000000,125.85000000
385,-26.58333300,118.41666700
385,-26.58333300,120.25000000
385,-26.58333300,120.58333300
385,-26.58333300,125.91666700
385,-26.58333300,126.08333300
385,-26.58333300,129.25000000
385,-26.58333300,130.41666700
385,-26.58333300,133.25000000
385,-26.58333300,143.75000000
385,-26.58333300,143.91666700
385,-26.58333300,143.91666700
385,-26.58333300,144.25000000
385,-26.58333300,144.91666700
385,-26.58333300,145.75000000
385,-26.58333300,145.91666700
385,-26.58333300,146.25000000
385,-26.58333300,147.75000000
385,-26.58333300,150.41666700
385,-26.58333300,150.58333300
385,-26.58333300,150.91666700
385,-26.58333300,150.91666700
385,-26.58333300,151.41666700
385,-26.56666700,130.48333300
385,-26.55305000,132.86860000
385,-26.51666700,126.01666700
385,-26.51666700,130.31666700
385,-26.51666700,135.46666700
385,-26.50000000,113.50000000
385,-26.50000000,114.50000000
385,-26.50000000,114.50000000
385,-26.50000000,115.50000000
385,-26.50000000,116.50000000
385,-26.50000000,117.50000000
385,-26.50000000,117.50000000
385,-26.50000000,118.50000000
385,-26.50000000,119.50000000
385,-26.50000000,119.50000000
385,-26.50000000,120.45000000
385,-26.50000000,120.50000000
385,-26.50000000,120.50000000
385,-26.50000000,121.50000000
385,-26.50000000,121.50000000
385,-26.50000000,123.50000000
385,-26.50000000,124.50000000
385,-26.50000000,125.50000000
385,-26.50000000,125.50000000
385,-26.50000000,125.83333300
385,-26.50000000,126.50000000
385,-26.50000000,126.50000000
385,-26.50000000,127.50000000
385,-26.50000000,127.50000000
385,-26.50000000,128.50000000
385,-26.50000000,128.50000000
385,-26.50000000,129.50000000
385,-26.50000000,129.50000000
385,-26.50000000,130.50000000
385,-26.50000000,130.50000000
385,-26.50000000,131.50000000
385,-26.50000000,131.50000000
385,-26.50000000,132.50000000
385,-26.50000000,132.50000000
385,-26.50000000,133.50000000
385,-26.50000000,133.50000000
385,-26.50000000,134.50000000
385,-26.50000000,135.50000000
385,-26.50000000,135.50000000
385,-26.50000000,136.50000000
385,-26.50000000,143.50000000
385,-26.50000000,143.50000000
385,-26.50000000,144.50000000
385,-26.50000000,145.50000000
385,-26.50000000,146.00000000
385,-26.50000000,146.50000000
385,-26.50000000,146.50000000
385,-26.50000000,147.50000000
385,-26.50000000,150.50000000
385,-26.50000000,152.50000000
385,-26.50000000,153.00000000
385,-26.48583000,134.04280000
385,-26.48337000,132.98700000
385,-26.48333300,118.91666700
385,-26.42947000,135.34320000
385,-26.41666700,114.08333300
385,-26.41666700,114.41666700
385,-26.41666700,119.91666700
385,-26.41666700,129.08333300
385,-26.41666700,135.91666700
385,-26.41666700,143.75000000
385,-26.41666700,146.08333300
385,-26.41666700,146.25000000
385,-26.41666700,146.25000000
385,-26.41666700,146.41666700
385,-26.41666700,146.58333300
385,-26.41666700,146.75000000
385,-26.41666700,146.91666700
385,-26.41666700,147.08333300
385,-26.41666700,147.75000000
385,-26.41666700,147.91666700
385,-26.41666700,150.08333300
385,-26.41666700,150.41666700
385,-26.38417053,150.86639404
385,-26.30000000,142.90000000
385,-26.28333300,132.13333300
385,-26.25000000,121.00000000
385,-26.25000000,127.96666700
385,-26.25000000,129.08333300
385,-26.25000000,132.08333300
385,-26.25000000,132.08333300
385,-26.25000000,132.41666700
385,-26.25000000,143.58333300
385,-26.25000000,146.25000000
385,-26.25000000,147.25000000
385,-26.25000000,147.75000000
385,-26.25000000,151.25000000
385,-26.15000000,135.11666700
385,-26.13333300,128.91666700
385,-26.13333300,134.85000000
385,-26.13333300,145.66666700
385,-26.11666700,145.66666700
385,-26.11666700,145.70000000
385,-26.08333300,113.58333300
385,-26.08333300,118.75000000
385,-26.08333300,128.25000000
385,-26.08333300,129.58333300
385,-26.08333300,129.91666700
385,-26.08333300,130.08333300
385,-26.08333300,130.25000000
385,-26.08333300,131.08333300
385,-26.08333300,131.41666700
385,-26.08333300,131.90000000
385,-26.08333300,131.91666700
385,-26.08333300,132.08333300
385,-26.08333300,133.25000000
385,-26.08333300,139.25000000
385,-26.08333300,143.41666700
385,-26.08333300,143.45000000
385,-26.08333300,145.08333300
385,-26.08333300,146.75000000
385,-26.08333300,146.90000000
385,-26.08333300,148.58333300
385,-26.08333300,148.58333300
385,-26.04639000,137.46860000
385,-26.01666700,128.36666700
385,-26.00000000,132.00000000
385,-25.98720000,133.20360000
385,-25.97548100,132.28630500
385,-25.96855500,135.18127600
385,-25.95967900,132.53210200
385,-25.95187600,132.77570000
385,-25.94167200,132.23635200
385,-25.94137700,132.68660000
385,-25.93330000,132.78330000
385,-25.93330000,135.31670000
385,-25.92110000,133.75000000
385,-25.91709700,132.44900600
385,-25.91666700,113.08333300
385,-25.91666700,113.58333300
385,-25.91666700,113.58333300
385,-25.91666700,118.75000000
385,-25.91666700,131.58333300
385,-25.91666700,132.41666700
385,-25.91666700,144.58333300
385,-25.91666700,146.25000000
385,-25.91666700,146.58333300
385,-25.90000000,133.25000000
385,-25.89825400,133.48727100
385,-25.89682400,133.48856400
385,-25.88436200,134.37708300
385,-25.88167000,133.44939200
385,-25.87006400,132.99429700
385,-25.86523700,133.85128800
385,-25.85000000,113.56666700
385,-25.85000000,148.33333300
385,-25.84495000,133.82052500
385,-25.83333300,113.00000000
385,-25.83333300,113.01666700
385,-25.83333300,113.06666700
385,-25.83333300,113.13333300
385,-25.83333300,133.30000000
385,-25.81523700,133.80128800
385,-25.80000000,122.96666700
385,-25.79856100,134.43128200
385,-25.78189700,133.78461800
385,-25.75000000,114.25000000
385,-25.75000000,115.91666700
385,-25.75000000,129.41666700
385,-25.75000000,130.75000000
385,-25.75000000,143.41666700
385,-25.75000000,146.08333300
385,-25.75000000,147.91666700
385,-25.74860600,129.42132700
385,-25.74859400,130.75131600
385,-25.73762700,133.56579300
385,-25.68055100,133.11526200
385,-25.68053000,133.03957900
385,-25.66658860,118.44451514
385,-25.63880266,119.06147960
385,-25.60000000,149.70000000
385,-25.59201000,118.90989000
385,-25.58554000,118.90494000
385,-25.58333300,115.41666700
385,-25.58333300,120.58333300
385,-25.58333300,120.75000000
385,-25.58333300,129.58333300
385,-25.58333300,132.75000000
385,-25.58333300,141.41666700
385,-25.58333300,144.75000000
385,-25.57860400,129.58132400
385,-25.57857600,132.75129600
385,-25.57710000,118.91023000
385,-25.56967000,118.92285000
385,-25.54258400,131.76630500
385,-25.54258400,131.76730500
385,-25.53726400,132.24410100
385,-25.53720700,132.24443000
385,-25.53584500,132.24540200
385,-25.51524400,132.98462300
385,-25.51028000,131.81300000
385,-25.50888400,131.81440400
385,-25.50771700,131.93715600
385,-25.50630100,131.93845900
385,-25.50444031,119.60189819
385,-25.50000000,113.50000000
385,-25.50000000,113.53333300
385,-25.50000000,114.50000000
385,-25.50000000,115.50000000
385,-25.50000000,116.50000000
385,-25.50000000,116.50000000
385,-25.50000000,116.61666700
385,-25.50000000,117.50000000
385,-25.50000000,118.50000000
385,-25.50000000,119.50000000
385,-25.50000000,119.50000000
385,-25.50000000,120.50000000
385,-25.50000000,120.50000000
385,-25.50000000,121.50000000
385,-25.50000000,121.50000000
385,-25.50000000,122.50000000
385,-25.50000000,122.50000000
385,-25.50000000,123.50000000
385,-25.50000000,123.50000000
385,-25.50000000,124.50000000
385,-25.50000000,124.50000000
385,-25.50000000,125.50000000
385,-25.50000000,126.50000000
385,-25.50000000,127.50000000
385,-25.50000000,128.50000000
385,-25.50000000,128.50000000
385,-25.50000000,129.50000000
385,-25.50000000,129.50000000
385,-25.50000000,130.50000000
385,-25.50000000,130.50000000
385,-25.50000000,131.00000000
385,-25.50000000,131.50000000
385,-25.50000000,131.50000000
385,-25.50000000,131.91666700
385,-25.50000000,132.50000000
385,-25.50000000,132.50000000
385,-25.50000000,133.50000000
385,-25.50000000,134.50000000
385,-25.50000000,136.50000000
385,-25.50000000,141.50000000
385,-25.50000000,141.50000000
385,-25.50000000,142.50000000
385,-25.50000000,142.50000000
385,-25.50000000,143.50000000
385,-25.50000000,145.50000000
385,-25.50000000,146.50000000
385,-25.50000000,146.50000000
385,-25.50000000,149.00000000
385,-25.50000000,149.50000000
385,-25.49857400,132.96796300
385,-25.47976600,132.32862500
385,-25.47833100,132.44782000
385,-25.41860200,129.75132100
385,-25.41859000,131.08131000
385,-25.41666700,115.25000000
385,-25.41666700,124.25000000
385,-25.41666700,124.41666700
385,-25.41666700,129.75000000
385,-25.41666700,131.08333300
385,-25.41666700,131.08333300
385,-25.41666700,145.75000000
385,-25.41666700,145.91666700
385,-25.41666700,146.08333300
385,-25.41666700,149.58333300
385,-25.40059100,130.98931000
385,-25.40000000,124.26666700
385,-25.40000000,143.75000000
385,-25.39859100,130.98464000
385,-25.39858900,131.18830800
385,-25.39857600,132.66796500
385,-25.39452600,132.42346800
385,-25.38259100,131.00931000
385,-25.38190700,132.61796500
385,-25.38190600,132.63462500
385,-25.37548300,131.85050200
385,-25.35058800,131.34630600
385,-25.35058800,131.35630600
385,-25.35000000,131.01670000
385,-25.35000000,131.03333300
385,-25.33333300,130.75000000
385,-25.33192300,131.06797500
385,-25.33191300,131.85130200
385,-25.32053100,131.02019900
385,-25.31666700,125.56666700
385,-25.31528400,131.77050200
385,-25.31526300,130.68464200
385,-25.31525400,131.80130200
385,-25.31459300,130.70031200
385,-25.31359300,130.77931100
385,-25.31073400,133.33385800
385,-25.30984500,134.53809100
385,-25.30840500,134.53936700
385,-25.29859300,130.78464100
385,-25.28779300,130.72771100
385,-25.28659300,130.71931100
385,-25.28659200,130.78931100
385,-25.28469300,130.72601100
385,-25.28194100,129.08465800
385,-25.28192300,130.71798100
385,-25.27759300,130.74931100
385,-25.27258900,131.12630800
385,-25.27028000,134.49167000
385,-25.26859300,130.72931100
385,-25.25000000,118.91666700
385,-25.25000000,119.25000000
385,-25.25000000,120.75000000
385,-25.25000000,121.08333300
385,-25.25000000,124.08333300
385,-25.25000000,129.75000000
385,-25.25000000,130.75000000
385,-25.25000000,130.75000000
385,-25.25000000,131.58333300
385,-25.25000000,143.41666700
385,-25.25000000,145.41666700
385,-25.25000000,145.58333300
385,-25.25000000,145.75000000
385,-25.25000000,148.91666700
385,-25.24860200,129.75131900
385,-25.24859300,130.75131100
385,-25.23192300,130.75131000
385,-25.21973500,134.52297500
385,-25.21829500,134.52425000
385,-25.21523200,134.21794800
385,-25.20000000,135.33333333
385,-25.18759300,130.71831000
385,-25.18333300,113.80000000
385,-25.18192300,130.71798000
385,-25.17720000,132.25250000
385,-25.16959300,130.68831000
385,-25.16959300,130.70831000
385,-25.16666700,131.66666700
385,-25.16525000,132.20129700
385,-25.16524900,132.30129600
385,-25.15000000,121.28310000
385,-25.14859300,130.68464000
385,-25.14858000,132.21796600
385,-25.14361900,131.98535600
385,-25.14220100,131.98665400
385,-25.14219600,130.32021300
385,-25.11667000,133.18333000
385,-25.11524100,133.18461700
385,-25.10717900,132.24829600
385,-25.09065900,131.97194500
385,-25.08390000,133.20640000
385,-25.08333300,115.16666700
385,-25.08333300,121.91666700
385,-25.08333300,128.25000000
385,-25.08333300,128.25000000
385,-25.08333300,128.41666700
385,-25.08333300,129.25000000
385,-25.08333300,129.41666700
385,-25.08333300,129.50000000
385,-25.08333300,129.58333300
385,-25.08333300,129.58333300
385,-25.08333300,129.75000000
385,-25.08333300,129.75000000
385,-25.08333300,130.25000000
385,-25.08333300,132.25000000
385,-25.08333300,143.58333300
385,-25.08333300,143.91666700
385,-25.08333300,145.41666700
385,-25.08333300,145.58333300
385,-25.08333300,145.75000000
385,-25.08333300,145.91666700
385,-25.08333300,146.08333300
385,-25.08333300,148.25000000
385,-25.08333300,149.58333300
385,-25.08333300,152.25000000
385,-25.07860600,129.25132100
385,-25.07860300,129.58131900
385,-25.07860100,129.75131700
385,-25.06866600,131.88309800
385,-25.06724900,131.88439700
385,-25.05450600,132.15658000
385,-25.04197000,132.15554200
385,-25.03303000,130.97080600
385,-25.03299000,130.97080600
385,-25.02832985,120.00939941
385,-25.02140400,129.39882000
385,-25.02050400,129.39852000
385,-25.00638962,114.72560120
385,-25.00428300,132.12345700
385,-25.00000000,128.30000000
385,-25.00000000,142.00000000
385,-25.00000000,150.00000000
385,-24.99855400,135.18126500
385,-24.93191800,131.16797400
385,-24.93190100,133.18461500
385,-24.91860700,129.08132100
385,-24.91860500,129.25132000
385,-24.91858900,131.08130400
385,-24.91856600,133.75127900
385,-24.91856400,133.92127700
385,-24.91666700,128.25000000
385,-24.91666700,128.25000000
385,-24.91666700,128.41666700
385,-24.91666700,128.58333300
385,-24.91666700,128.75000000
385,-24.91666700,128.91666700
385,-24.91666700,129.08333300
385,-24.91666700,129.08333300
385,-24.91666700,129.25000000
385,-24.91666700,129.25000000
385,-24.91666700,131.08333300
385,-24.91666700,133.75000000
385,-24.91666700,133.91666700
385,-24.91666700,144.08333300
385,-24.91666700,145.91666700
385,-24.91666700,146.08333300
385,-24.91666700,146.25000000
385,-24.91666700,146.25000000
385,-24.87873000,131.57082000
385,-24.87076500,133.83187800
385,-24.86890600,129.09522000
385,-24.86856500,133.82405800
385,-24.86670700,129.06102100
385,-24.86523500,133.81794800
385,-24.86006000,131.58825000
385,-24.85470000,129.15860000
385,-24.85000000,133.14999000
385,-24.85000000,133.83333000
385,-24.84970000,136.04810000
385,-24.84857100,133.15128400
385,-24.84856700,133.80127300
385,-24.84856500,133.80127800
385,-24.84856500,133.81794800
385,-24.84854900,135.73458800
385,-24.84830000,132.28720000
385,-24.83333300,140.55000000
385,-24.83333300,149.96666700
385,-24.82948000,131.91043000
385,-24.80000000,133.18333300
385,-24.78192000,132.25128300
385,-24.78190800,132.25129200
385,-24.77186500,133.83517700
385,-24.76667000,132.25000000
385,-24.76666700,127.60000000
385,-24.75000000,115.25000000
385,-24.75000000,117.41666700
385,-24.75000000,127.58333300
385,-24.75000000,129.25000000
385,-24.75000000,129.41666700
385,-24.75000000,142.91666700
385,-24.75000000,144.08333300
385,-24.75000000,144.41666700
385,-24.75000000,145.25000000
385,-24.74860400,129.25131800
385,-24.74860300,129.42131700
385,-24.73333300,149.08333300
385,-24.73187800,135.76792700
385,-24.72057100,133.07628400
385,-24.71857100,133.06128400
385,-24.71666700,150.46666700
385,-24.66666700,133.66666700
385,-24.63393700,132.77668400
385,-24.62080900,133.23969800
385,-24.60000000,132.93890000
385,-24.59857200,132.94018400
385,-24.59000015,133.03500366
385,-24.58333300,113.75000000
385,-24.58333300,120.08333300
385,-24.58333300,128.75000000
385,-24.58333300,128.75000000
385,-24.58333300,130.58333300
385,-24.58333300,132.25000000
385,-24.58333300,144.75000000
385,-24.58333300,145.25000000
385,-24.58333300,145.83333300
385,-24.58333300,148.41666700
385,-24.58333300,149.91666700
385,-24.58033900,133.45557400
385,-24.57859200,130.58130500
385,-24.57510700,132.82769200
